"filename"	"num_pages"
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002775.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2000975.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2000850.pdf"	3
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002148.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001872.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002189.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002826.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001147.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002297.pdf"	3
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001146.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002012.pdf"	3
"/home/blannon/og_data/financial_disclosures/PTR/2013/2003009.pdf"	3
"/home/blannon/og_data/financial_disclosures/PTR/2013/2000933.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002358.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001424.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002429.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002695.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001154.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002807.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002093.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002859.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002608.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002816.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001306.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002149.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2000943.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2000916.pdf"	15
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002724.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2000957.pdf"	3
"/home/blannon/og_data/financial_disclosures/PTR/2013/2000945.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001941.pdf"	4
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002698.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002658.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001068.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002285.pdf"	11
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002472.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002700.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002428.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002315.pdf"	7
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002391.pdf"	3
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002008.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002007.pdf"	5
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002978.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002053.pdf"	5
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002653.pdf"	15
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002002.pdf"	4
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002389.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002667.pdf"	3
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002035.pdf"	8
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001565.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002647.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001934.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001572.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002367.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001895.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002994.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002595.pdf"	12
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002844.pdf"	9
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001525.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002118.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001317.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002960.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001365.pdf"	4
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002892.pdf"	4
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001474.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2003004.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002614.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001544.pdf"	3
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001929.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002590.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001434.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002016.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002187.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002090.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002194.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2003029.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2003011.pdf"	3
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002322.pdf"	3
"/home/blannon/og_data/financial_disclosures/PTR/2013/2000846.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001346.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002068.pdf"	7
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001698.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001679.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2000953.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2003133.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002831.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002466.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001803.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001719.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002664.pdf"	14
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001357.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002146.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002430.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002861.pdf"	5
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001935.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2000929.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001336.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002130.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2003032.pdf"	8
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001325.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002611.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001373.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002399.pdf"	6
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001355.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001714.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001839.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2003010.pdf"	3
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002135.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002446.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002319.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001257.pdf"	11
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002668.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2000817.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2003037.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002211.pdf"	15
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001062.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2003013.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002126.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002434.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001151.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002072.pdf"	4
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001924.pdf"	9
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001435.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002621.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001774.pdf"	12
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002125.pdf"	4
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002252.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001925.pdf"	5
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002226.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002651.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001502.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001364.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002814.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001870.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001347.pdf"	3
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001385.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002085.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002845.pdf"	4
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001926.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002986.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002303.pdf"	7
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002123.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002997.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001877.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2000944.pdf"	7
"/home/blannon/og_data/financial_disclosures/PTR/2013/2003070.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002663.pdf"	4
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002160.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002519.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001959.pdf"	5
"/home/blannon/og_data/financial_disclosures/PTR/2013/2000854.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001725.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002546.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002392.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002799.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002973.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001163.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002971.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002880.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001156.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002355.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001103.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002882.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001400.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001982.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2000934.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002839.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001329.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001328.pdf"	3
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002087.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002865.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002972.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001246.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001185.pdf"	3
"/home/blannon/og_data/financial_disclosures/PTR/2013/2000921.pdf"	5
"/home/blannon/og_data/financial_disclosures/PTR/2013/2000920.pdf"	3
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001683.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001857.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001332.pdf"	10
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002465.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001470.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001815.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002321.pdf"	4
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001197.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001123.pdf"	3
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002100.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001202.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001999.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001927.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002142.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001682.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001824.pdf"	12
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001312.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001031.pdf"	8
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002432.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001867.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001865.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001586.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001235.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001838.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001577.pdf"	7
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001852.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001391.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2003117.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2000861.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001575.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002150.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002832.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001473.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001773.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002564.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002006.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002423.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002810.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001469.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002250.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002528.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001837.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2000852.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002119.pdf"	4
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002232.pdf"	5
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001500.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001463.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2000888.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002478.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001172.pdf"	3
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001883.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001260.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002242.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001899.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002384.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001143.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001674.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001827.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002079.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002953.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2000978.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002369.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001808.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001807.pdf"	10
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002565.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002888.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001535.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002778.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001710.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001305.pdf"	5
"/home/blannon/og_data/financial_disclosures/PTR/2013/2003026.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001511.pdf"	3
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002128.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002094.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001318.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001692.pdf"	25
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001451.pdf"	15
"/home/blannon/og_data/financial_disclosures/PTR/2013/2000917.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001369.pdf"	4
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001252.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001569.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002627.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001713.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002610.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001904.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2003047.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2000853.pdf"	4
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001501.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001576.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001684.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002477.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001753.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002131.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002372.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001498.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2003038.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001767.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002489.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2003024.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002099.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002828.pdf"	31
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002660.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002461.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002233.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002272.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001149.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002981.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002427.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/8210783.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2003087.pdf"	3
"/home/blannon/og_data/financial_disclosures/PTR/2013/2000833.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001559.pdf"	3
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001061.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002895.pdf"	3
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002670.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002426.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002889.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002587.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002754.pdf"	3
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001928.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002921.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002777.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001782.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2003122.pdf"	13
"/home/blannon/og_data/financial_disclosures/PTR/2013/2000919.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2000910.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002790.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002451.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001518.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001932.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002726.pdf"	3
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002414.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002905.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002281.pdf"	3
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002059.pdf"	78
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002443.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002585.pdf"	5
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002145.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002222.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002954.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002529.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002157.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002693.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001951.pdf"	1
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001026.pdf"	3
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002260.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001971.pdf"	3
"/home/blannon/og_data/financial_disclosures/PTR/2013/2002464.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001371.pdf"	2
"/home/blannon/og_data/financial_disclosures/PTR/2013/2001462.pdf"	1
